,Clip,Activity,Assessment,Game,session_title,accumulated_correct_attempts,accumulated_uncorrect_attempts,duration_mean,accumulated_accuracy,accuracy_group,0,1,2,3,accumulated_accuracy_group,accumulated_actions
13473,7,0,0,0,35,0,0,0.0,0.0,0,0,0,0,0,0.0,7
13474,7,0,1,1,12,0,1,40.0,0.0,0,1,0,0,0,0.0,141
13475,0,0,0,0,12,0,0,0.0,0.0,1,0,0,0,0,0.0,0
13476,7,0,1,2,35,1,2,118.0,0.3333333333333333,3,0,1,0,0,1.0,344
13477,8,1,2,4,12,2,2,75.0,0.6666666666666666,3,0,1,0,1,2.0,681
13478,11,3,3,5,35,3,2,65.66666666666667,0.7777777777777777,3,0,1,0,2,2.3333333333333335,933
13479,13,4,4,5,12,4,2,56.25,0.8333333333333333,3,0,1,0,3,2.5,1003
13480,14,7,5,8,8,5,2,52.8,0.8666666666666666,3,0,1,0,4,2.6,1996
13481,19,11,7,12,20,6,2,57.142857142857146,0.7619047619047619,2,1,1,0,5,2.2857142857142856,2821
13482,21,13,8,12,20,7,3,59.375,0.7291666666666666,2,1,1,1,5,2.25,3090
13483,22,15,9,13,8,8,4,58.888888888888886,0.7037037037037037,3,1,1,2,5,2.2222222222222223,3574
13484,22,15,10,13,35,9,4,57.6,0.7333333333333333,3,1,1,2,6,2.3,3613
13485,26,18,11,14,21,10,4,55.45454545454545,0.7575757575757575,3,1,1,2,7,2.3636363636363638,4113
13486,27,18,12,15,20,11,4,53.083333333333336,0.7777777777777777,3,1,1,2,8,2.4166666666666665,4197
13487,28,19,13,16,8,12,4,53.15384615384615,0.7948717948717948,3,1,1,2,9,2.4615384615384617,4379
13488,32,20,14,17,35,13,4,51.714285714285715,0.8095238095238094,3,1,1,2,10,2.5,4548
13489,34,20,15,17,12,14,4,50.93333333333333,0.8222222222222222,3,1,1,2,11,2.533333333333333,4584
13490,34,20,16,18,8,15,4,51.0625,0.8333333333333333,3,1,1,2,12,2.5625,4633
13491,38,23,17,19,35,16,4,49.588235294117645,0.8431372549019607,3,1,1,2,13,2.588235294117647,4937
13492,39,23,18,21,12,17,4,48.94444444444444,0.8518518518518517,3,1,1,2,14,2.611111111111111,4973
13493,40,23,19,21,8,18,4,49.89473684210526,0.8596491228070174,3,1,1,2,15,2.6315789473684212,5024
13494,43,25,20,21,21,19,4,48.85,0.8666666666666666,3,1,1,2,16,2.65,5169
13495,47,27,21,23,35,20,4,47.857142857142854,0.8730158730158729,3,1,1,2,17,2.6666666666666665,5316
13496,49,27,22,23,12,21,4,46.68181818181818,0.8787878787878788,3,1,1,2,18,2.6818181818181817,5346
13497,53,30,23,23,21,22,4,47.17391304347826,0.8840579710144927,3,1,1,2,19,2.6956521739130435,5620
13498,55,30,24,24,20,23,4,46.5,0.8888888888888888,3,1,1,2,20,2.7083333333333335,5698
13499,55,30,25,24,20,24,4,46.68,0.8933333333333333,2,1,1,2,21,2.72,5733
13500,60,32,26,25,21,25,5,47.46153846153846,0.8782051282051282,3,1,1,3,21,2.6923076923076925,5928
13501,63,32,27,25,20,26,5,46.81481481481482,0.882716049382716,1,1,1,3,22,2.7037037037037037,5969
13502,75,32,28,29,35,27,10,48.357142857142854,0.8571428571428571,3,1,2,3,22,2.642857142857143,6327
13503,78,32,29,29,12,28,10,47.44827586206897,0.8620689655172413,1,1,2,3,23,2.6551724137931036,6358
13504,20,0,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,20
13505,3,3,0,4,8,0,0,0.0,0.0,3,0,0,0,0,0.0,544
13506,7,4,1,5,21,1,0,52.0,1.0,3,0,0,0,1,3.0,719
13507,5,3,0,4,8,0,0,0.0,0.0,1,0,0,0,0,0.0,849
13508,0,0,0,1,8,0,0,0.0,0.0,3,0,0,0,0,0.0,95
13509,1,0,1,1,21,1,0,37.0,1.0,3,0,0,0,1,3.0,122
13510,6,3,2,2,35,2,0,41.0,1.0,3,0,0,0,2,3.0,471
13511,9,3,3,4,35,3,0,34.666666666666664,1.0,2,0,0,0,3,3.0,868
13512,13,6,4,7,8,4,1,38.0,0.875,3,0,0,1,3,2.75,1438
13513,17,6,5,7,35,5,1,37.2,0.9,3,0,0,1,4,2.8,1471
13514,17,6,6,7,35,6,1,38.833333333333336,0.9166666666666666,3,0,0,1,5,2.8333333333333335,1497
13515,21,6,7,7,21,7,1,38.42857142857143,0.9285714285714286,3,0,0,1,6,2.857142857142857,1534
13516,30,7,8,10,21,8,1,38.875,0.9375,3,0,0,1,7,2.875,2061
13517,30,7,9,10,21,9,1,39.111111111111114,0.9444444444444444,1,0,0,1,8,2.888888888888889,2101
13518,31,7,10,10,20,10,3,37.9,0.8833333333333334,1,0,1,1,8,2.7,2138
13519,34,11,11,13,8,11,6,41.27272727272727,0.8257575757575758,3,0,2,1,8,2.5454545454545454,3064
13520,34,11,12,13,8,12,6,40.333333333333336,0.8402777777777778,2,0,2,1,9,2.5833333333333335,3091
13521,39,12,13,13,20,13,7,39.84615384615385,0.8141025641025641,3,0,2,2,9,2.5384615384615383,3241
13522,3,0,0,0,35,0,0,0.0,0.0,0,0,0,0,0,0.0,3
13523,3,1,0,2,35,0,0,0.0,0.0,3,0,0,0,0,0.0,170
13524,4,2,1,3,12,1,0,46.0,1.0,1,0,0,0,1,3.0,436
13525,6,6,2,4,8,2,2,48.5,0.6666666666666666,3,0,1,0,1,2.0,1447
13526,9,9,3,4,20,3,2,40.666666666666664,0.7777777777777777,2,0,1,0,2,2.3333333333333335,2636
13527,5,0,0,2,35,0,0,0.0,0.0,3,0,0,0,0,0.0,67
13528,7,1,1,2,12,1,0,27.0,1.0,3,0,0,0,1,3.0,139
13529,1,1,0,0,21,0,0,0.0,0.0,2,0,0,0,0,0.0,79
13530,4,2,2,2,20,1,1,26.5,0.25,0,1,0,1,0,1.0,545
13531,6,4,3,3,20,1,7,43.0,0.16666666666666666,3,2,0,1,0,0.6666666666666666,860
13532,11,4,4,5,20,2,7,51.75,0.375,3,2,0,1,1,1.25,1001
13533,16,4,5,5,20,3,7,52.0,0.5,1,2,0,1,2,1.6,1050
13534,21,6,6,6,12,4,9,61.333333333333336,0.47222222222222227,0,2,1,1,2,1.5,1171
13535,31,10,8,7,35,4,11,55.625,0.3541666666666667,3,4,1,1,2,1.125,1808
13536,33,13,9,9,12,5,11,51.44444444444444,0.42592592592592593,0,4,1,1,3,1.3333333333333333,2238
13537,34,17,10,10,20,5,14,55.7,0.38333333333333336,3,5,1,1,3,1.2,3209
13538,38,18,11,10,20,6,14,54.54545454545455,0.43939393939393945,3,5,1,1,4,1.3636363636363635,3329
13539,40,22,12,13,12,7,14,54.75,0.48611111111111116,2,5,1,1,5,1.5,4190
13540,45,22,13,16,35,8,15,53.84615384615385,0.4871794871794872,3,5,1,2,5,1.5384615384615385,4527
13541,52,22,14,16,21,9,15,52.07142857142857,0.5238095238095238,0,5,1,2,6,1.6428571428571428,4573
13542,53,22,15,16,20,9,24,55.06666666666667,0.48888888888888893,2,6,1,2,6,1.5333333333333334,4679
13543,53,22,16,16,20,10,25,54.0625,0.48958333333333337,1,6,1,3,6,1.5625,4728
13544,53,22,17,16,21,11,28,62.588235294117645,0.4754901960784314,3,6,2,3,6,1.5294117647058822,4870
13545,57,24,18,16,8,12,28,60.611111111111114,0.5046296296296297,1,6,2,3,7,1.6111111111111112,4929
13546,57,27,19,16,12,13,30,60.1578947368421,0.49561403508771934,0,6,3,3,7,1.5789473684210527,5054
13547,60,28,20,18,35,13,33,60.15,0.4708333333333334,3,7,3,3,7,1.5,5315
13548,60,28,21,20,8,14,33,58.285714285714285,0.4960317460317461,1,7,3,3,8,1.5714285714285714,5369
13549,60,29,22,21,35,15,35,58.40909090909091,0.4886363636363637,3,7,4,3,8,1.5454545454545454,5611
13550,68,31,23,24,12,16,35,57.82608695652174,0.5108695652173914,0,7,4,3,9,1.608695652173913,6252
13551,69,31,24,24,21,16,40,59.958333333333336,0.4895833333333334,3,8,4,3,9,1.5416666666666667,6395
13552,70,31,25,24,20,17,40,58.2,0.5100000000000001,3,8,4,3,10,1.6,6431
13553,5,5,0,5,8,0,0,0.0,0.0,3,0,0,0,0,0.0,573
13554,5,5,1,5,8,1,0,23.0,1.0,3,0,0,0,1,3.0,602
13555,6,5,2,6,35,2,0,21.0,1.0,3,0,0,0,2,3.0,630
13556,7,5,3,8,12,3,0,22.333333333333332,1.0,3,0,0,0,3,3.0,799
13557,57,5,1,4,12,0,0,8.0,0.0,0,1,0,0,0,0.0,443
13558,57,5,2,4,12,0,7,31.5,0.0,1,2,0,0,0,0.0,504
13559,62,7,3,5,35,1,12,33.333333333333336,0.05555555555555555,0,2,1,0,0,0.3333333333333333,667
13560,79,10,4,8,8,1,13,30.0,0.041666666666666664,0,3,1,0,0,0.25,823
13561,14,3,0,1,20,0,0,0.0,0.0,0,0,0,0,0,0.0,245
13562,15,3,1,1,35,0,5,98.0,0.0,1,1,0,0,0,0.0,311
13563,24,5,2,4,12,1,7,121.0,0.16666666666666666,0,1,1,0,0,0.5,1396
13564,6,3,0,2,35,0,0,0.0,0.0,2,0,0,0,0,0.0,400
13565,7,4,1,3,12,1,1,47.0,0.5,0,0,0,1,0,2.0,633
13566,18,4,2,4,20,0,0,5.5,0.0,0,2,0,0,0,0.0,326
13567,14,4,0,4,35,0,0,0.0,0.0,3,0,0,0,0,0.0,755
13568,16,6,1,5,21,1,0,17.0,1.0,1,0,0,0,1,3.0,1029
13569,17,6,3,7,20,2,2,21.333333333333332,0.4444444444444444,3,1,1,0,1,1.3333333333333333,1212
13570,17,7,4,7,8,3,2,26.25,0.5833333333333333,3,1,1,0,2,1.75,1351
13571,17,7,5,7,35,4,2,28.0,0.6666666666666666,3,1,1,0,3,2.0,1382
13572,17,7,6,7,12,5,2,26.0,0.7222222222222222,2,1,1,0,4,2.1666666666666665,1395
13573,17,7,8,7,12,6,3,25.0,0.6041666666666666,1,2,1,1,4,1.875,1435
13574,25,12,9,8,21,7,8,28.22222222222222,0.5555555555555556,3,2,2,1,4,1.7777777777777777,1882
13575,26,13,10,8,12,8,8,28.0,0.6,2,2,2,1,5,1.9,1976
13576,28,14,11,8,20,9,9,28.545454545454547,0.5909090909090909,3,2,2,2,5,1.9090909090909092,2094
13577,28,14,12,8,8,10,9,30.5,0.625,3,2,2,2,6,2.0,2138
13578,29,18,14,12,8,11,9,28.214285714285715,0.6071428571428571,2,3,2,2,7,1.9285714285714286,2607
13579,30,18,15,12,12,12,10,28.133333333333333,0.6,2,3,2,3,7,1.9333333333333333,2642
13580,30,19,16,12,35,13,11,28.125,0.59375,3,3,2,4,7,1.9375,2788
13581,30,19,17,12,12,14,11,28.058823529411764,0.6176470588235294,3,3,2,4,8,2.0,2809
13582,30,19,18,12,12,15,11,28.27777777777778,0.6388888888888888,3,3,2,4,9,2.0555555555555554,2841
13583,33,23,19,13,21,16,11,28.157894736842106,0.6578947368421053,3,3,2,4,10,2.1052631578947367,3564
13584,34,26,20,13,8,17,11,28.15,0.675,2,3,2,4,11,2.15,3737
13585,34,27,21,13,12,18,12,27.904761904761905,0.6666666666666666,1,3,2,5,11,2.142857142857143,3816
13586,34,28,22,13,20,19,14,28.181818181818183,0.6515151515151515,1,3,3,5,11,2.090909090909091,3941
13587,61,37,23,24,8,20,17,29.82608695652174,0.6340579710144928,0,3,4,5,11,2.0434782608695654,5769
13588,64,39,24,26,8,20,21,30.708333333333332,0.607638888888889,1,4,4,5,11,1.9583333333333333,6136
13589,76,40,25,28,20,21,24,31.12,0.5933333333333334,1,4,5,5,11,1.92,6498
13590,93,44,26,30,20,22,34,2077.0384615384614,0.574009324009324,1,4,6,5,11,1.8846153846153846,7098
13591,97,45,27,31,21,23,39,2002.8148148148148,0.5589225589225589,0,4,7,5,11,1.8518518518518519,7383
13592,99,46,28,32,20,23,42,1932.5,0.538961038961039,0,5,7,5,11,1.7857142857142858,8074
13593,99,47,29,32,12,23,49,1869.0344827586207,0.5203761755485894,1,6,7,5,11,1.7241379310344827,8242
13594,101,49,30,34,8,24,52,1808.7333333333333,0.5113636363636364,3,6,8,5,11,1.7,9006
13595,105,49,31,35,35,25,52,1751.258064516129,0.527126099706745,0,6,8,5,12,1.7419354838709677,9188
13596,123,51,32,38,21,25,53,1697.28125,0.5106534090909092,0,7,8,5,12,1.6875,9617
13597,126,53,33,38,12,25,56,1647.7272727272727,0.49517906336088163,0,8,8,5,12,1.6363636363636365,9899
13598,0,1,0,0,20,0,0,0.0,0.0,1,0,0,0,0,0.0,30
13599,4,1,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,87
13600,10,1,1,1,35,1,0,36.0,1.0,2,0,0,0,1,3.0,259
13601,12,1,2,1,12,2,1,40.0,0.75,0,0,0,1,1,2.5,297
13602,16,2,3,1,35,2,3,48.333333333333336,0.5,3,1,0,1,1,1.6666666666666667,404
13603,19,2,4,1,12,3,3,40.25,0.625,0,1,0,1,2,2.0,420
13604,27,2,5,1,35,3,4,38.2,0.5,3,2,0,1,2,1.6,465
13605,30,2,6,3,35,4,4,34.5,0.5833333333333334,3,2,0,1,3,1.8333333333333333,628
13606,32,3,7,4,8,5,4,32.285714285714285,0.6428571428571429,3,2,0,1,4,2.0,810
13607,39,5,8,5,21,6,4,32.125,0.6875,3,2,0,1,5,2.125,992
13608,41,5,9,6,20,7,4,32.0,0.7222222222222222,0,2,0,1,6,2.2222222222222223,1216
13609,48,5,10,6,35,7,7,33.7,0.65,3,3,0,1,6,2.0,1284
13610,3,0,0,1,35,0,0,0.0,0.0,3,0,0,0,0,0.0,60
13611,4,1,1,1,12,1,0,21.0,1.0,0,0,0,0,1,3.0,138
13612,7,2,2,1,21,1,2,44.0,0.5,3,1,0,0,1,1.5,226
13613,8,2,3,1,20,2,2,41.666666666666664,0.6666666666666666,1,1,0,0,2,2.0,272
13614,12,2,0,4,35,0,0,0.0,0.0,3,0,0,0,0,0.0,629
13615,26,9,2,6,21,1,0,38.0,0.5,2,1,0,0,1,1.5,1497
13616,15,6,0,5,8,0,0,0.0,0.0,3,0,0,0,0,0.0,859
13617,21,6,1,5,21,1,0,42.0,1.0,0,0,0,0,1,3.0,918
13618,32,8,2,7,20,1,2,51.0,0.5,0,1,0,0,1,1.5,1445
13619,2,2,0,1,21,0,0,0.0,0.0,1,0,0,0,0,0.0,200
13620,4,3,1,3,20,1,2,48.0,0.3333333333333333,3,0,1,0,0,1.0,823
13621,9,2,1,4,21,0,0,64.0,0.0,0,1,0,0,0,0.0,303
13622,6,1,0,0,35,0,0,0.0,0.0,3,0,0,0,0,0.0,52
13623,10,2,1,1,12,1,0,30.0,1.0,1,0,0,0,1,3.0,367
13624,14,3,2,1,8,2,3,63.5,0.625,3,0,1,0,1,2.0,507
13625,18,4,3,1,12,3,3,49.333333333333336,0.75,3,0,1,0,2,2.3333333333333335,563
13626,19,4,5,1,35,4,3,37.4,0.65,3,1,1,0,3,2.0,606
13627,24,4,8,1,8,5,3,24.5,0.53125,3,3,1,0,4,1.625,631
13628,7,1,0,3,35,0,0,0.0,0.0,3,0,0,0,0,0.0,379
13629,12,0,0,2,20,0,0,0.0,0.0,0,0,0,0,0,0.0,363
13630,17,0,1,2,21,0,4,48.0,0.0,2,1,0,0,0,0.0,424
13631,13,1,0,2,35,0,0,0.0,0.0,2,0,0,0,0,0.0,396
13632,23,2,1,5,8,1,1,102.0,0.5,0,0,0,1,0,2.0,660
13633,25,2,2,6,35,1,3,56.5,0.25,0,1,0,1,0,1.0,722
13634,38,3,3,13,21,1,6,56.333333333333336,0.16666666666666666,0,2,0,1,0,0.6666666666666666,1136
13635,4,1,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,61
13636,4,1,1,0,21,1,0,33.0,1.0,3,0,0,0,1,3.0,96
13637,4,1,2,0,21,2,0,30.0,1.0,3,0,0,0,2,3.0,131
13638,6,1,3,2,35,3,0,35.666666666666664,1.0,3,0,0,0,3,3.0,376
13639,6,1,4,2,35,4,0,31.25,1.0,3,0,0,0,4,3.0,389
13640,8,3,5,3,20,5,0,29.6,1.0,3,0,0,0,5,3.0,712
13641,9,4,6,3,8,6,0,33.333333333333336,1.0,3,0,0,0,6,3.0,877
13642,9,4,7,5,12,7,0,32.714285714285715,1.0,0,0,0,0,7,3.0,974
13643,6,1,0,3,35,0,0,0.0,0.0,3,0,0,0,0,0.0,373
13644,4,3,0,0,21,0,0,0.0,0.0,1,0,0,0,0,0.0,164
13645,5,4,1,2,20,1,2,81.0,0.3333333333333333,0,0,1,0,0,1.0,485
13646,12,10,3,8,21,1,4,48.666666666666664,0.1111111111111111,0,2,1,0,0,0.3333333333333333,1525
13647,12,5,2,6,8,0,0,65.5,0.0,2,2,0,0,0,0.0,1792
13648,19,6,3,7,21,1,1,60.666666666666664,0.16666666666666666,2,2,0,1,0,0.6666666666666666,2246
13649,22,7,4,9,20,2,2,56.75,0.25,1,2,0,2,0,1.0,2728
13650,27,10,5,13,20,3,6,80.0,0.24,1,2,1,2,0,1.0,3453
13651,31,11,6,13,21,4,10,92.83333333333333,0.2333333333333333,1,2,2,2,0,1.0,3763
13652,8,1,0,2,35,0,0,0.0,0.0,1,0,0,0,0,0.0,250
13653,12,2,1,4,12,1,2,25.0,0.3333333333333333,1,0,1,0,0,1.0,604
13654,13,3,2,5,20,2,5,27.0,0.29166666666666663,1,0,2,0,0,1.0,919
13655,16,6,3,10,8,3,9,46.0,0.26111111111111107,3,0,3,0,0,1.0,2513
13656,16,6,4,10,20,4,9,40.75,0.4458333333333333,1,0,3,0,1,1.5,2546
13657,3,2,0,2,8,0,0,0.0,0.0,3,0,0,0,0,0.0,393
13658,27,5,1,9,20,1,0,29.0,1.0,3,0,0,0,1,3.0,993
13659,7,2,1,2,12,0,0,26.0,0.0,2,1,0,0,0,0.0,527
13660,4,3,0,2,8,0,0,0.0,0.0,3,0,0,0,0,0.0,826
13661,40,23,1,23,8,1,0,25.0,1.0,0,0,0,0,1,3.0,5413
13662,63,34,2,38,12,1,3,40.0,0.5,0,1,0,0,1,1.5,8716
13663,66,34,4,40,35,1,9,27.5,0.25,0,3,0,0,1,0.75,8972
13664,66,34,5,40,35,1,11,29.6,0.2,0,4,0,0,1,0.6,9020
13665,76,36,7,45,8,1,12,21.857142857142858,0.14285714285714285,3,6,0,0,1,0.42857142857142855,9892
13666,115,50,9,66,8,2,12,27.0,0.2222222222222222,1,7,0,0,2,0.6666666666666666,15133
13667,119,50,10,68,35,3,14,27.8,0.23333333333333334,3,7,1,0,2,0.7,15467
13668,119,50,11,68,35,4,14,27.545454545454547,0.30303030303030304,3,7,1,0,3,0.9090909090909091,15484
13669,119,50,12,68,35,5,14,26.5,0.36111111111111116,3,7,1,0,4,1.0833333333333333,15497
13670,120,51,13,68,35,6,14,25.615384615384617,0.4102564102564103,3,7,1,0,5,1.2307692307692308,15649
13671,120,51,14,68,35,7,14,25.214285714285715,0.45238095238095244,3,7,1,0,6,1.3571428571428572,15667
13672,121,52,15,69,35,8,14,25.333333333333332,0.48888888888888893,3,7,1,0,7,1.4666666666666666,15965
13673,121,52,16,69,8,9,14,24.75,0.5208333333333334,3,7,1,0,8,1.5625,15979
13674,122,54,17,71,8,10,14,23.941176470588236,0.5490196078431373,2,7,1,0,9,1.6470588235294117,16687
13675,123,55,18,73,8,11,15,24.61111111111111,0.5462962962962963,2,7,1,1,9,1.6666666666666667,16910
13676,124,56,19,74,8,12,16,24.157894736842106,0.543859649122807,1,7,1,2,9,1.6842105263157894,17056
13677,124,57,20,74,21,13,18,24.8,0.5333333333333334,0,7,2,2,9,1.65,17228
13678,125,57,21,76,35,13,21,27.61904761904762,0.507936507936508,3,8,2,2,9,1.5714285714285714,17643
13679,125,57,22,76,35,14,21,27.227272727272727,0.5303030303030304,3,8,2,2,10,1.6363636363636365,17660
13680,128,58,23,78,35,15,21,27.0,0.5507246376811594,3,8,2,2,11,1.6956521739130435,18062
13681,130,60,24,79,35,16,21,26.458333333333332,0.5694444444444445,3,8,2,2,12,1.75,18478
13682,130,60,25,79,35,17,21,26.32,0.5866666666666667,3,8,2,2,13,1.8,18498
13683,7,2,0,1,20,0,0,0.0,0.0,1,0,0,0,0,0.0,251
13684,1,3,0,2,8,0,0,0.0,0.0,3,0,0,0,0,0.0,504
13685,3,3,2,2,35,1,0,33.0,0.5,3,1,0,0,1,1.5,588
13686,0,0,0,1,8,0,0,0.0,0.0,3,0,0,0,0,0.0,72
13687,6,2,1,2,21,1,0,27.0,1.0,3,0,0,0,1,3.0,274
13688,9,3,2,4,20,2,0,27.5,1.0,3,0,0,0,2,3.0,575
13689,17,5,0,5,8,0,0,0.0,0.0,3,0,0,0,0,0.0,733
13690,27,6,1,5,35,1,0,43.0,1.0,2,0,0,0,1,3.0,840
13691,48,8,2,5,21,2,1,42.5,0.75,3,0,0,1,1,2.5,987
13692,53,8,3,5,20,3,1,41.0,0.8333333333333334,1,0,0,1,2,2.6666666666666665,1034
13693,7,2,0,1,21,0,0,0.0,0.0,3,0,0,0,0,0.0,137
13694,9,3,1,4,20,1,0,29.0,1.0,1,0,0,0,1,3.0,455
13695,3,1,0,0,8,0,0,0.0,0.0,2,0,0,0,0,0.0,115
13696,3,1,1,0,8,1,1,39.0,0.5,3,0,0,1,0,2.0,156
13697,3,1,2,0,8,2,1,43.0,0.75,2,0,0,1,1,2.5,199
13698,10,1,3,0,35,3,2,57.333333333333336,0.6666666666666666,3,0,0,2,1,2.3333333333333335,269
13699,11,1,4,1,12,4,2,46.5,0.75,1,0,0,2,2,2.5,444
13700,12,1,5,1,8,5,10,66.4,0.6222222222222222,3,0,1,2,2,2.2,555
13701,15,1,6,1,21,6,10,60.833333333333336,0.6851851851851851,1,0,1,2,3,2.3333333333333335,600
13702,16,1,7,1,20,7,15,65.28571428571429,0.611111111111111,1,0,2,2,3,2.142857142857143,710
13703,18,1,8,1,35,8,35,94.0,0.5406746031746031,2,0,3,2,3,2.0,1008
13704,18,1,9,1,35,9,36,86.44444444444444,0.5361552028218695,1,0,3,3,3,2.0,1036
13705,8,5,0,4,21,0,0,0.0,0.0,3,0,0,0,0,0.0,906
13706,9,6,1,6,20,1,0,37.0,1.0,2,0,0,0,1,3.0,1342
13707,9,7,2,6,12,2,1,60.5,0.75,0,0,0,1,1,2.5,1489
13708,10,10,3,9,8,2,2,89.33333333333333,0.5,3,1,0,1,1,1.6666666666666667,2345
13709,11,11,4,11,21,3,2,76.5,0.625,3,1,0,1,2,2.0,2885
13710,1,0,0,1,21,0,0,0.0,0.0,3,0,0,0,0,0.0,242
13711,8,1,0,0,35,0,0,0.0,0.0,1,0,0,0,0,0.0,178
13712,10,1,1,1,12,1,4,99.0,0.2,1,0,1,0,0,1.0,369
13713,7,2,0,3,35,0,0,0.0,0.0,3,0,0,0,0,0.0,560
13714,9,3,1,5,12,1,0,15.0,1.0,0,0,0,0,1,3.0,1008
13715,13,6,2,8,8,1,4,48.5,0.5,3,1,0,0,1,1.5,2927
13716,13,6,3,8,8,2,4,42.666666666666664,0.6666666666666666,2,1,0,0,2,2.0,2955
13717,0,1,0,0,35,0,0,0.0,0.0,3,0,0,0,0,0.0,47
13718,2,1,1,0,12,1,0,35.0,1.0,3,0,0,0,1,3.0,78
13719,3,2,2,0,21,2,0,83.0,1.0,3,0,0,0,2,3.0,246
13720,1,1,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,55
13721,1,1,1,0,21,1,0,30.0,1.0,0,0,0,0,1,3.0,105
13722,1,3,2,1,35,1,1,34.0,0.5,3,1,0,0,1,1.5,398
13723,1,4,3,3,35,2,1,32.0,0.6666666666666666,3,1,0,0,2,2.0,576
13724,1,4,4,3,12,3,1,27.0,0.75,3,1,0,0,3,2.25,600
13725,3,6,5,4,21,4,1,31.0,0.8,3,1,0,0,4,2.4,890
13726,10,3,0,0,21,0,0,0.0,0.0,3,0,0,0,0,0.0,262
13727,8,3,0,2,12,0,0,0.0,0.0,0,0,0,0,0,0.0,575
13728,8,3,1,2,12,0,6,86.0,0.0,0,1,0,0,0,0.0,655
13729,8,3,2,2,12,0,7,73.0,0.0,0,2,0,0,0,0.0,715
13730,10,4,3,4,12,0,12,86.33333333333333,0.0,0,3,0,0,0,0.0,1166
13731,11,1,0,3,35,0,0,0.0,0.0,3,0,0,0,0,0.0,302
13732,2,0,0,0,35,0,0,0.0,0.0,3,0,0,0,0,0.0,2
13733,13,1,1,0,35,1,0,16.0,1.0,3,0,0,0,1,3.0,120
13734,14,1,2,0,12,2,0,29.5,1.0,0,0,0,0,2,3.0,147
13735,15,3,3,0,21,2,1,36.0,0.6666666666666666,0,1,0,0,2,2.0,370
13736,16,3,4,2,20,2,2,32.0,0.5,3,2,0,0,2,1.5,555
13737,17,5,5,3,8,3,2,30.6,0.6,3,2,0,0,3,1.8,1058
13738,18,5,6,5,35,4,2,28.833333333333332,0.6666666666666666,3,2,0,0,4,2.0,1296
13739,18,5,7,5,35,5,2,28.142857142857142,0.7142857142857143,3,2,0,0,5,2.142857142857143,1321
13740,18,5,8,5,12,6,2,29.625,0.75,0,2,0,0,6,2.25,1348
13741,9,1,0,0,12,0,0,0.0,0.0,0,0,0,0,0,0.0,150
13742,7,0,1,3,12,0,0,8.0,0.0,0,1,0,0,0,0.0,440
13743,3,0,0,0,8,0,0,0.0,0.0,1,0,0,0,0,0.0,3
13744,9,3,0,6,35,0,0,0.0,0.0,3,0,0,0,0,0.0,914
13745,10,4,1,6,12,1,0,18.0,1.0,0,0,0,0,1,3.0,987
13746,16,6,2,7,21,1,4,57.0,0.5,3,1,0,0,1,1.5,1217
13747,19,7,4,9,20,2,4,43.0,0.5,0,2,0,0,2,1.5,1683
13748,23,10,5,13,8,2,7,44.4,0.4,2,3,0,0,2,1.2,2410
13749,8,2,0,5,12,0,0,0.0,0.0,0,0,0,0,0,0.0,1099
13750,4,3,0,4,8,0,0,0.0,0.0,3,0,0,0,0,0.0,986
13751,4,3,1,4,8,1,0,34.0,1.0,0,0,0,0,1,3.0,1019
13752,12,5,2,8,12,1,1,27.0,0.5,0,1,0,0,1,1.5,1752
13753,14,8,4,12,8,1,5,25.5,0.25,3,3,0,0,1,0.75,2337
13754,23,9,5,15,35,2,5,25.8,0.4,3,3,0,0,2,1.2,3110
13755,28,10,6,17,12,3,5,26.833333333333332,0.5,0,3,0,0,3,1.5,3353
13756,37,12,7,17,21,3,10,35.714285714285715,0.42857142857142855,3,4,0,0,3,1.2857142857142858,3474
13757,42,13,8,19,20,4,10,37.25,0.5,1,4,0,0,4,1.5,3919
13758,48,16,9,23,8,5,13,41.333333333333336,0.4722222222222222,3,4,1,0,4,1.4444444444444444,4639
13759,61,17,10,25,35,6,13,40.5,0.525,3,4,1,0,5,1.6,4933
13760,67,17,11,27,12,7,13,38.45454545454545,0.5681818181818182,0,4,1,0,6,1.7272727272727273,5042
13761,85,19,12,28,21,7,14,35.75,0.5208333333333334,3,5,1,0,6,1.5833333333333333,5256
13762,88,20,13,30,20,8,14,35.69230769230769,0.5576923076923077,1,5,1,0,7,1.6923076923076923,5541
13763,108,23,14,31,12,9,17,38.42857142857143,0.5357142857142857,0,5,2,0,7,1.6428571428571428,6062
13764,110,23,15,32,35,9,19,38.53333333333333,0.5,3,6,2,0,7,1.5333333333333334,6193
13765,9,2,0,3,35,0,0,0.0,0.0,3,0,0,0,0,0.0,607
13766,10,3,1,5,12,1,0,30.0,1.0,0,0,0,0,1,3.0,846
13767,12,5,2,6,21,1,1,34.0,0.5,3,1,0,0,1,1.5,1195
13768,13,6,3,8,20,2,1,34.0,0.6666666666666666,1,1,0,0,2,2.0,1655
13769,9,1,0,4,12,0,0,0.0,0.0,1,0,0,0,0,0.0,721
13770,16,3,1,6,21,1,6,105.0,0.14285714285714285,3,0,1,0,0,1.0,1335
